Shape Class,Filename,Number of Vertices,Number of Faces,Face Types,Bounding Box Min,Bounding Box Max
Gun,m653.obj,10005,19986,Only triangles,[-0.313723  -0.140717  -0.0686829],[0.68627697 0.248068   0.0715146 ]
Gun,m654.obj,10012,19984,Only triangles,[-0.39567801 -0.22815999 -0.0434881 ],[0.60432202 0.29336801 0.0416524 ]
Gun,m655.obj,10007,19990,Only triangles,[-0.32752401 -0.15228599 -0.0570495 ],[0.67247599 0.30303299 0.0590071 ]
Gun,m656.obj,9852,19913,Only triangles,[-0.64579201 -0.273514   -0.0694883 ],[0.35420799 0.32807201 0.070467  ]
Gun,m657.obj,10006,19984,Only triangles,[-0.48987699 -0.43085    -0.112635  ],[0.51012301 0.40318099 0.112369  ]
Gun,m658.obj,10006,19988,Only triangles,[-0.61325401 -0.195342   -0.0704984 ],[0.38674599 0.410808   0.126526  ]
Gun,m659.obj,10000,19955,Only triangles,[-0.33340201 -0.114683   -0.0687511 ],[0.66659802 0.16889501 0.0680065 ]
Gun,m660.obj,6270,20771,Only triangles,[-0.56573802 -0.186782   -0.0688449 ],[0.43426201 0.21079101 0.0595973 ]
Gun,m661.obj,10016,19981,Only triangles,[-0.67681599 -0.16719501 -0.0505883 ],[0.32318401 0.312857   0.0627319 ]
Gun,m662.obj,10004,19929,Only triangles,[-0.58376098 -0.27605399 -0.0588055 ],[0.41623899 0.38908899 0.0595261 ]
Gun,m663.obj,10007,19940,Only triangles,[-0.43187299 -0.240915   -0.0570749 ],[0.56812698 0.28498599 0.05781   ]
Gun,m664.obj,10004,19976,Only triangles,[-0.482622  -0.236122  -0.0762116],[0.51737797 0.27476901 0.0771222 ]
Gun,m665.obj,10019,19914,Only triangles,[-0.63023102 -0.40042099 -0.0745924 ],[0.36976901 0.24201199 0.083815  ]
Gun,m666.obj,9928,19984,Only triangles,[-0.383973   -0.17099801 -0.112946  ],[0.616027   0.33257499 0.111535  ]
Gun,m667.obj,9995,19992,Only triangles,[-0.62269902 -0.14851899 -0.0449444 ],[0.37730101 0.23135    0.0463636 ]
Gun,m668.obj,10012,19886,Only triangles,[-0.69713497 -0.122351   -0.0393258 ],[0.302865  0.134082  0.0335405]
Gun,m669.obj,10046,19945,Only triangles,[-0.61806202 -0.0359822  -0.0461458 ],[0.38193801 0.0894822  0.0319468 ]
Gun,m670.obj,10010,19988,Only triangles,[-0.45924601 -0.229523   -0.026868  ],[0.54075402 0.13097499 0.0197635 ]
Gun,m671.obj,9997,19924,Only triangles,[-0.48546001 -0.0983807  -0.0264238 ],[0.51454002 0.124033   0.0266957 ]
Gun,m672.obj,10000,19972,Only triangles,[-0.454741  -0.159979  -0.0230837],[0.545259  0.0837094 0.0235057]
Gun,m674.obj,10030,19940,Only triangles,[-0.34995201 -0.134481   -0.0247516 ],[0.65004802 0.14114501 0.0251626 ]
Gun,m675.obj,10002,19956,Only triangles,[-0.494353  -0.16372   -0.0463351],[0.505647  0.0711982 0.0461995]
Gun,m676.obj,10003,19978,Only triangles,[-0.76864302 -0.169173   -0.105578  ],[0.23135699 0.0814087  0.114403  ]
Gun,m677.obj,10005,19993,Only triangles,[-0.346223  -0.0531114 -0.0180198],[0.653777  0.042155  0.0193234]
Gun,m678.obj,9928,20024,Only triangles,[-0.45596501 -0.0584834  -0.024993  ],[0.54403502 0.152771   0.0217352 ]
Gun,m679.obj,10028,19945,Only triangles,[-0.47830901 -0.113035   -0.027516  ],[0.52169102 0.0975416  0.0279426 ]
Gun,m680.obj,10027,19962,Only triangles,[-0.642802  -0.038516  -0.0110397],[0.357198  0.0515608 0.0194865]
Gun,m681.obj,9969,19939,Only triangles,[-0.61798   -0.0916205 -0.0267152],[0.38202   0.146952  0.0323494]
Gun,m682.obj,10013,19908,Only triangles,[-0.43266901 -0.107792   -0.032023  ],[0.56733102 0.175438   0.0340314 ]
Gun,m683.obj,10006,19950,Only triangles,[-0.64927799 -0.0695799  -0.0476661 ],[0.35072199 0.092875   0.0243706 ]
Gun,m684.obj,10010,19926,Only triangles,[-0.58829498 -0.0824297  -0.23074   ],[0.41170499 0.44136301 0.078633  ]
Gun,m685.obj,9909,19994,Only triangles,[-0.44290599 -0.107197   -0.0899939 ],[0.55709398 0.216864   0.0894877 ]
Gun,m686.obj,9995,20007,Only triangles,[-0.38678801 -0.0911746  -0.058634  ],[0.61321199 0.137578   0.0267821 ]
Hand,D01006.obj,10000,19997,Only triangles,[-0.31902599 -0.26438299 -0.26524001],[0.68097401 0.29031101 0.25096801]
Hand,D01020.obj,10001,19998,Only triangles,[-0.58621502 -0.21007399 -0.177011  ],[0.41378501 0.21508101 0.14346699]
Hand,D01022.obj,9492,20048,Only triangles,[-0.26259601 -0.239722   -0.205246  ],[0.73740399 0.201874   0.27088001]
Hand,D01024.obj,10007,19990,Only triangles,[-0.46623299 -0.347839   -0.15992101],[0.53376698 0.59214801 0.164598  ]
Hand,D01041.obj,10008,19952,Only triangles,[-0.30848101 -0.32242599 -0.152088  ],[0.69151902 0.244075   0.228562  ]
Hand,D01060.obj,10008,19952,Only triangles,[-0.32582  -0.215491 -0.138705],[0.67417997 0.32951799 0.25773001]
Hand,D01074.obj,10000,19996,Only triangles,[-0.32960299 -0.255198   -0.176838  ],[0.67039698 0.32692099 0.169313  ]
Hand,D01093.obj,10001,19998,Only triangles,[-0.58750403 -0.22573499 -0.260337  ],[0.412496   0.27079701 0.107364  ]
Hand,D01097.obj,10000,19996,Only triangles,[-0.51194602 -0.50621599 -0.192984  ],[0.48805401 0.35868201 0.140664  ]
Hand,D01106.obj,10001,19998,Only triangles,[-0.29743299 -0.091456   -0.0650463 ],[0.70256698 0.0641703  0.0544318 ]
Hand,D01117.obj,10000,19996,Only triangles,[-0.548967   -0.50014198 -0.131708  ],[0.451033   0.39459801 0.111249  ]
Hand,D01118.obj,10000,19996,Only triangles,[-0.35908899 -0.369178   -0.16259401],[0.64091098 0.227213   0.14171401]
Hand,D01153.obj,10001,19998,Only triangles,[-0.40282699 -0.141139   -0.14836399],[0.59717298 0.20169599 0.107451  ]
Hand,D01162.obj,10000,19996,Only triangles,[-0.425558   -0.37282401 -0.32997   ],[0.57444203 0.46768901 0.37134999]
Hand,D01170.obj,10000,19996,Only triangles,[-0.404966 -0.309571 -0.110064],[0.595034   0.21097399 0.116865  ]
Hand,D01172.obj,10014,19989,Only triangles,[-0.482474   -0.21671399 -0.12331   ],[0.51752597 0.209686   0.13926899]
Hand,D01193.obj,10000,19996,Only triangles,[-0.517914   -0.47502401 -0.127611  ],[0.482086   0.29446799 0.19736201]
Hand,D01197.obj,10001,19998,Only triangles,[-0.61109602 -0.32741499 -0.258311  ],[0.38890401 0.332232   0.124079  ]
Hand,D01198.obj,10000,19996,Only triangles,[-0.31284401 -0.144155   -0.0788314 ],[0.68715602 0.0937448  0.0815964 ]
Hand,D01200.obj,10001,19998,Only triangles,[-0.624928   -0.227117   -0.25429499],[0.375072   0.224611   0.15288401]
Hand,m323.obj,10014,19989,Only triangles,[-0.48196599 -0.216736   -0.123493  ],[0.51803398 0.209658   0.139008  ]
Hand,m324.obj,10001,19998,Only triangles,[-0.40295601 -0.14115    -0.148396  ],[0.59704399 0.201691   0.107452  ]
Hand,m325.obj,10008,19952,Only triangles,[-0.30787799 -0.32440701 -0.15108199],[0.69212198 0.236793   0.22871301]
Hand,m326.obj,10008,19952,Only triangles,[-0.32486701 -0.32843199 -0.13952599],[0.67513299 0.217932   0.25573301]
Hand,m327.obj,10000,19996,Only triangles,[-0.51788098 -0.47505301 -0.12784   ],[0.48211899 0.294929   0.19685499]
Hand,m328.obj,10000,19996,Only triangles,[-0.549775   -0.50615603 -0.131732  ],[0.450225   0.39560401 0.111097  ]
Hand,m329.obj,10000,19996,Only triangles,[-0.51327801 -0.50506598 -0.19261099],[0.48672199 0.36002201 0.140727  ]
Hand,m330.obj,9606,20047,Only triangles,[-0.252707 -0.234054 -0.213293],[0.747293   0.204247   0.27377799]
Hand,m331.obj,10000,19996,Only triangles,[-0.328612   -0.25181401 -0.172811  ],[0.67138797 0.32980701 0.16937   ]
Hand,m332.obj,10000,19996,Only triangles,[-0.42554501 -0.371288   -0.33310199],[0.57445502 0.47024199 0.36857301]
Hand,m333.obj,10001,19998,Only triangles,[-0.42165199 -0.27691999 -0.238221  ],[0.57834798 0.388778   0.29600599]
Hand,m334.obj,10007,19990,Only triangles,[-0.45502701 -0.353003   -0.15853199],[0.54497302 0.61129701 0.174482  ]
Hand,m335.obj,10000,19997,Only triangles,[-0.31898099 -0.26455599 -0.26530701],[0.68101901 0.29013601 0.250314  ]
Hand,m336.obj,10000,19996,Only triangles,[-0.35447699 -0.36425799 -0.162048  ],[0.64552301 0.232218   0.140654  ]
Hand,m337.obj,10000,19996,Only triangles,[-0.31330401 -0.14302699 -0.0782077 ],[0.68669599 0.0950749  0.0818593 ]
Hand,m338.obj,10000,19996,Only triangles,[-0.397677 -0.310175 -0.110479],[0.602323 0.2102   0.116347]
Hand,m339.obj,10001,19998,Only triangles,[-0.29331899 -0.0922243  -0.0669249 ],[0.70668101 0.0635442  0.0539093 ]
Hat,m1627.obj,10006,19992,Only triangles,[-0.25503999 -0.49635801 -0.230525  ],[0.51654202 0.50364202 0.15199   ]
Hat,m1628.obj,9661,19836,Only triangles,[-0.49372    -0.40994999 -0.45472601],[0.50628    0.40557    0.20924801]
Hat,m1629.obj,9952,20009,Only triangles,[-0.49051499 -0.40735    -0.132045  ],[0.50948501 0.36227301 0.196861  ]
Hat,m1630.obj,10000,19996,Only triangles,[-0.45939901 -0.46070799 -0.22098801],[0.54060102 0.46510199 0.26667699]
Hat,m1631.obj,10076,19643,Only triangles,[-0.475631   -0.44708601 -0.168918  ],[0.524369   0.42841199 0.33815199]
Hat,m1632.obj,9996,20038,Only triangles,[-0.47336    -0.41148299 -0.279111  ],[0.52664  0.440725 0.464306]
Hat,m1633.obj,10000,19958,Only triangles,[-0.42929101 -0.428987   -0.20640901],[0.57070899 0.381908   0.28042099]
Hat,m1634.obj,10005,19986,Only triangles,[-0.379852   -0.46917701 -0.314022  ],[0.620148   0.47036201 0.37883201]
Hat,m1635.obj,9991,20030,Only triangles,[-0.30577701 -0.34040499 -0.20819899],[0.69422299 0.51463002 0.546139  ]
Hat,m1636.obj,10000,19996,Only triangles,[-0.336759   -0.27198499 -0.411304  ],[0.63783902 0.72801501 0.51238   ]
Hat,m1637.obj,10001,19998,Only triangles,[-0.47132701 -0.48138201 -0.27906099],[0.52867299 0.31647199 0.50535703]
Hat,m1638.obj,9986,20018,Only triangles,[-0.497439   -0.38833299 -0.27010301],[0.50256097 0.41170099 0.259765  ]
Hat,m1639.obj,10007,19979,Only triangles,[-0.44702601 -0.32800499 -0.55971801],[0.526618   0.32521001 0.44028199]
Hat,m1640.obj,10001,19998,Only triangles,[-0.54697502 -0.45491701 -0.289805  ],[0.45302501 0.34898999 0.47178701]
Hat,m1641.obj,10000,19988,Only triangles,[-0.43895301 -0.2441     -0.223996  ],[0.56104702 0.35378501 0.507806  ]
Helicopter,D00038.obj,10093,19613,Only triangles,[-0.47928199 -0.104123   -0.0875781 ],[0.52071798 0.17148    0.0882683 ]
Helicopter,D00191.obj,10016,19791,Only triangles,[-0.57053798 -0.176052   -0.387447  ],[0.42946199 0.225725   0.42537501]
Helicopter,D00361.obj,10206,19599,Only triangles,[-0.40383601 -0.363085   -0.33852699],[0.59616399 0.23678499 0.20337   ]
Helicopter,D00397.obj,9912,19953,Only triangles,[-0.42822099 -0.25561401 -0.33810401],[0.57177901 0.139589   0.34764999]
Helicopter,D00423.obj,10004,19952,Only triangles,[-0.26621199 -0.302742   -0.336375  ],[0.73378801 0.249706   0.245142  ]
Helicopter,D00470.obj,9903,19945,Only triangles,[-0.37630901 -0.37425801 -0.109177  ],[0.62369102 0.36464101 0.18124899]
Helicopter,D00471.obj,10042,19736,Only triangles,[-0.42938101 -0.0979972  -0.40949899],[0.57061899 0.173838   0.408061  ]
Helicopter,D00473.obj,9641,21104,Only triangles,[-0.349722 -0.407747 -0.396171],[0.65027797 0.21763    0.223198  ]
Helicopter,D00498.obj,9068,20527,Only triangles,[-0.60093498 -0.39309201 -0.104237  ],[0.39906499 0.357315   0.173472  ]
Helicopter,D00500.obj,10002,20195,Only triangles,[-0.441351   -0.127041   -0.42138901],[0.558649 0.177912 0.375734]
Helicopter,D00502.obj,9604,20346,Only triangles,[-0.34451601 -0.16308799 -0.327822  ],[0.65548402 0.148993   0.340249  ]
Helicopter,D00644.obj,9993,20003,Only triangles,[-0.54684502 -0.50970298 -0.119516  ],[0.45315501 0.42827401 0.0852006 ]
Helicopter,D00658.obj,10101,19744,Only triangles,[-0.52861601 -0.120201   -0.46357101],[0.47138399 0.220318   0.30711499]
Helicopter,D00751.obj,10039,19705,Only triangles,[-0.50847203 -0.13576099 -0.43430299],[0.491528 0.103844 0.425807]
Helicopter,D00796.obj,10008,19972,Only triangles,[-0.60599703 -0.38798699 -0.19265801],[0.394003   0.59921598 0.47885999]
Helicopter,D00820.obj,9799,20007,Only triangles,[-0.264476   -0.501535   -0.19289599],[0.73239303 0.498465   0.151252  ]
Helicopter,D00868.obj,10012,19972,Only triangles,[-0.31939501 -0.37319499 -0.12703399],[0.68060499 0.384563   0.0639378 ]
Helicopter,D00977.obj,9967,19727,Only triangles,[-0.434264   -0.30716601 -0.29064301],[0.565736   0.143868   0.33723399]
Helicopter,D00986.obj,10001,19926,Only triangles,[-0.57403803 -0.33521301 -0.121521  ],[0.425962   0.33815601 0.0572999 ]
Helicopter,D00991.obj,10015,19816,Only triangles,[-0.36082101 -0.16982301 -0.315835  ],[0.63917899 0.117393   0.315018  ]
Helicopter,m1302.obj,9913,19942,Only triangles,[-0.56222802 -0.20300101 -0.0985315 ],[0.43777201 0.137952   0.101161  ]
Helicopter,m1304.obj,10012,19986,Only triangles,[-0.61652303 -0.28063899 -0.13788   ],[0.383477   0.242732   0.12827601]
Helicopter,m1305.obj,10007,19978,Only triangles,[-0.56019998 -0.155788   -0.0700296 ],[0.43979999 0.128649   0.0810512 ]
Helicopter,m1306.obj,9751,20303,Only triangles,[-0.64116502 -0.137657   -0.377601  ],[0.35883501 0.170598   0.381378  ]
Helicopter,m1307.obj,9534,19553,Only triangles,[-0.38166299 -0.396478   -0.107016  ],[0.61833698 0.37035501 0.17493699]
Helicopter,m1308.obj,9995,19987,Only triangles,[-0.54537302 -0.42684099 -0.117986  ],[0.45462701 0.50978303 0.0863482 ]
Helicopter,m1309.obj,9912,19785,Only triangles,[-0.63318598 -0.173747   -0.31639099],[0.36681399 0.111961   0.312749  ]
Helicopter,m1310.obj,10002,19948,Only triangles,[-0.270827   -0.24669801 -0.40164   ],[0.729173 0.166935 0.332858]
Helicopter,m1311.obj,10001,19998,Only triangles,[-0.45166901 -0.412936   -0.30747101],[0.54833102 0.31947899 0.170385  ]
Helicopter,m1312.obj,10008,19972,Only triangles,[-0.61185002 -0.231764   -0.311474  ],[0.38815001 0.53677702 0.57218498]
Helicopter,m1313.obj,10006,19968,Only triangles,[-0.52138501 -0.50827998 -0.144482  ],[0.32628301 0.49171999 0.139153  ]
Helicopter,m1314.obj,10002,19968,Only triangles,[-0.712596   -0.27980801 -0.35779399],[0.287404 0.221926 0.430572]
Helicopter,m1315.obj,10004,19976,Only triangles,[-0.43571699 -0.49784201 -0.116336  ],[0.34072101 0.50215799 0.0786974 ]
Helicopter,m1316.obj,10000,19998,Only triangles,[-0.52153403 -0.29104999 -0.120213  ],[0.478466   0.29336199 0.148204  ]
Helicopter,m1317.obj,10001,19926,Only triangles,[-0.57401001 -0.33583    -0.121551  ],[0.42598999 0.33759701 0.0576715 ]
Helicopter,m1318.obj,10000,19948,Only triangles,[-0.31493399 -0.37920001 -0.111539  ],[0.68506598 0.38154101 0.0596099 ]
Helicopter,m1319.obj,10012,19950,Only triangles,[-0.444976 -0.498092 -0.103463],[0.26178601 0.501908   0.0761168 ]
Helicopter,m1320.obj,9958,20081,Only triangles,[-0.64444202 -0.15708201 -0.38620901],[0.35555801 0.144228   0.385286  ]
Helicopter,m1321.obj,10073,19897,Only triangles,[-0.34031701 -0.16202299 -0.34104499],[0.65968299 0.171413   0.32862499]
Helicopter,m1322.obj,10016,19952,Only triangles,[-0.510939 -0.104447 -0.445068],[0.489061   0.16834299 0.42805699]
Helicopter,m1323.obj,9929,20231,Only triangles,[-0.568964   -0.167785   -0.39189199],[0.431036   0.36358401 0.421395  ]
Helicopter,m1325.obj,9892,19610,Only triangles,[-0.581065   -0.42835701 -0.121915  ],[0.418935 0.439475 0.219078]
Helicopter,m1326.obj,9118,19839,Only triangles,[-0.59963799 -0.44033399 -0.130972  ],[0.40036201 0.43352699 0.22409301]
Helicopter,m1327.obj,9836,20282,Only triangles,[-0.63296503 -0.154209   -0.38601899],[0.367035   0.14543    0.38560399]
Helicopter,m1328.obj,9990,19992,Only triangles,[-0.55365801 -0.39106101 -0.131705  ],[0.44634199 0.40556499 0.0844446 ]
Helicopter,m1329.obj,9990,19966,Only triangles,[-0.60990602 -0.31311399 -0.42542499],[0.39009401 0.37273499 0.41507399]
Helicopter,m1330.obj,9886,19996,Only triangles,[-0.57729697 -0.194993   -0.105457  ],[0.422703 0.100686 0.105775]
Helicopter,m1332.obj,9931,19945,Only triangles,[-0.39132401 -0.384119   -0.101391  ],[0.60867602 0.348838   0.19518299]
Helicopter,m1333.obj,9960,20017,Only triangles,[-0.42047501 -0.41952401 -0.0871387 ],[0.57952499 0.412907   0.167484  ]
Helicopter,m1334.obj,10005,19995,Only triangles,[-0.49792701 -0.42012301 -0.0969637 ],[0.50207299 0.41230199 0.177104  ]
Helicopter,m1336.obj,10001,19940,Only triangles,[-0.45496601 -0.36466101 -0.16907901],[0.54503399 0.38894901 0.14482   ]
House,D00001.obj,11202,19391,Only triangles,[-0.485046   -0.35448599 -0.177516  ],[0.51495397 0.46819001 0.35343701]
House,D00044.obj,9980,19396,Only triangles,[-0.46144801 -0.412269   -0.20952   ],[0.481383 0.587731 0.363006]
House,D00091.obj,9331,19912,Only triangles,[-0.308258   -0.35715401 -0.220901  ],[0.691742   0.349006   0.43582699]
House,D00095.obj,8743,20657,Only triangles,[-0.32564101 -0.45280701 -0.14786901],[0.57928401 0.54719299 0.257631  ]
House,D00286.obj,10586,22308,Only triangles,[-0.52159101 -0.47401699 -0.23357099],[0.452095   0.52598298 0.379197  ]
House,D00325.obj,8182,17370,Only triangles,[-0.32910699 -0.46780699 -0.442664  ],[0.67089301 0.46726501 0.54962301]
House,D00359.obj,10230,18882,Only triangles,[-0.47880301 -0.438905   -0.190221  ],[0.52119702 0.44002199 0.35722199]
House,D00389.obj,11367,18512,Only triangles,[-0.47382399 -0.38062501 -0.163882  ],[0.52617598 0.41218901 0.299234  ]
House,D00415.obj,10550,19087,Only triangles,[-0.50134897 -0.29207301 -0.172668  ],[0.498651   0.291289   0.64572102]
House,D00454.obj,9885,20144,Only triangles,[-0.39512101 -0.117923   -0.196283  ],[0.60487902 0.37865201 0.24876   ]
House,D00568.obj,10094,19868,Only triangles,[-0.49076301 -0.370781   -0.49257901],[0.50923699 0.554672   0.244225  ]
House,D00574.obj,11185,43685,Only triangles,[-0.48119199 -0.449646   -0.401398  ],[0.51880801 0.44140199 0.27129999]
House,D00665.obj,9627,19889,Only triangles,[-0.58502001 -0.34215599 -0.164978  ],[0.41497999 0.48526099 0.48450699]
House,D00873.obj,9952,20354,Only triangles,[-0.45448399 -0.426404   -0.181925  ],[0.54551601 0.56352103 0.25679401]
House,D00889.obj,8747,20722,Only triangles,[-0.47916299 -0.189119   -0.28049299],[0.52083701 0.70697999 0.34966901]
House,D00901.obj,10636,23829,Only triangles,[-0.44866401 -0.51926303 -0.23678   ],[0.523808   0.480737   0.38861001]
House,D00903.obj,9977,20235,Only triangles,[-0.51365501 -0.30389401 -0.21296   ],[0.48634499 0.34802401 0.249533  ]
House,D00941.obj,10162,19781,Only triangles,[-0.388226 -0.122548 -0.199781],[0.61177403 0.386738   0.24849699]
House,D00946.obj,9859,20292,Only triangles,[-0.56193101 -0.402275   -0.32620201],[0.43806899 0.54120398 0.442049  ]
House,D00965.obj,10015,19529,Only triangles,[-0.429692   -0.32126901 -0.248171  ],[0.48688599 0.67873102 0.248423  ]
House,m423.obj,10003,19992,Only triangles,[-0.222689   -0.19779401 -0.13981999],[0.77731103 0.29188299 0.201774  ]
House,m429.obj,9942,19690,Only triangles,[-0.42314199 -0.46991101 -0.31626499],[0.55992001 0.53008902 0.157469  ]
House,m430.obj,10054,19658,Only triangles,[-0.39878601 -0.418984   -0.28633201],[0.60121399 0.46752501 0.16071001]
House,m431.obj,9984,19813,Only triangles,[-0.49171701 -0.23247901 -0.0845266 ],[0.50828302 0.31424099 0.0893859 ]
House,m432.obj,9441,19953,Only triangles,[-0.502038 -0.447339 -0.194839],[0.403687   0.552661   0.14755499]
House,m433.obj,10107,19741,Only triangles,[-0.46591401 -0.509781   -0.119379  ],[0.53408599 0.452874   0.0516449 ]
House,m434.obj,10000,19984,Only triangles,[-0.37158701 -0.43015    -0.33957401],[0.62841302 0.499845   0.32719201]
House,m435.obj,9847,19978,Only triangles,[-0.28085199 -0.381006   -0.156137  ],[0.71914798 0.33628401 0.325845  ]
House,m436.obj,9222,19902,Only triangles,[-0.564982 -0.225887 -0.159253],[0.435018   0.249901   0.30659699]
House,m439.obj,10048,19916,Only triangles,[-0.48695201 -0.354606   -0.0888474 ],[0.51304799 0.37810799 0.0774066 ]
House,m440.obj,9992,20068,Only triangles,[-0.42081001 -0.303213   -0.18896   ],[0.57919002 0.434044   0.30294499]
House,m441.obj,9897,18635,Only triangles,[-0.40330201 -0.41264999 -0.272295  ],[0.59669799 0.324397   0.20339499]
House,m443.obj,10006,19957,Only triangles,[-0.384857   -0.28938001 -0.18331   ],[0.615143   0.29641101 0.305208  ]
House,m446.obj,10160,18348,Only triangles,[-0.62256998 -0.24984001 -0.24283201],[0.37742999 0.196529   0.123098  ]
House,m447.obj,10017,19828,Only triangles,[-0.33803701 -0.231024   -0.26109099],[0.66196299 0.28258601 0.23053101]
House,m448.obj,9965,20003,Only triangles,[-0.42366701 -0.347323   -0.35934401],[0.52043498 0.652677   0.51863801]
House,m449.obj,9763,19954,Only triangles,[-0.50155002 -0.32651299 -0.157802  ],[0.49845001 0.41003701 0.41441599]
House,m451.obj,9964,19954,Only triangles,[-0.54598498 -0.27358899 -0.168421  ],[0.45401499 0.269714   0.115513  ]
House,m452.obj,10001,19997,Only triangles,[-0.49418199 -0.40074399 -0.305031  ],[0.50581801 0.38647601 0.490623  ]
House,m453.obj,9870,20178,Only triangles,[-0.47295699 -0.388372   -0.227319  ],[0.52704298 0.42861301 0.60183603]
